PART_NM_EN,Age,duration_censoring(day),Survial,Failure
MODULAR PILOT CHECK VALVE,NEW,420.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,NEW,534.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,NEW,900.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,NEW,974.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,OLD,0.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,OLD,974.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,0.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,7.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,21.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,195.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,420.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,534.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,900.000,1.0000,0.0000
MODULAR PILOT CHECK VALVE,결합,974.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,0.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,7.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,21.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,195.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,420.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,534.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,900.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,NEW,974.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,OLD,0.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,OLD,32.000,0.9974,0.0026
MODULAR PILOT OPERATED CHECK VALVE,OLD,42.000,0.9947,0.0053
MODULAR PILOT OPERATED CHECK VALVE,OLD,195.000,0.9921,0.0079
MODULAR PILOT OPERATED CHECK VALVE,OLD,692.000,0.9895,0.0105
MODULAR PILOT OPERATED CHECK VALVE,OLD,753.000,0.9868,0.0132
MODULAR PILOT OPERATED CHECK VALVE,OLD,759.000,0.9842,0.0158
MODULAR PILOT OPERATED CHECK VALVE,OLD,762.000,0.9816,0.0184
MODULAR PILOT OPERATED CHECK VALVE,OLD,775.000,0.9789,0.0211
MODULAR PILOT OPERATED CHECK VALVE,OLD,778.000,0.9763,0.0237
MODULAR PILOT OPERATED CHECK VALVE,OLD,792.000,0.9737,0.0263
MODULAR PILOT OPERATED CHECK VALVE,OLD,793.000,0.9711,0.0289
MODULAR PILOT OPERATED CHECK VALVE,OLD,818.000,0.9684,0.0316
MODULAR PILOT OPERATED CHECK VALVE,OLD,819.000,0.9658,0.0342
MODULAR PILOT OPERATED CHECK VALVE,OLD,825.000,0.9632,0.0368
MODULAR PILOT OPERATED CHECK VALVE,OLD,834.000,0.9605,0.0395
MODULAR PILOT OPERATED CHECK VALVE,OLD,866.000,0.9579,0.0421
MODULAR PILOT OPERATED CHECK VALVE,OLD,871.000,0.9553,0.0447
MODULAR PILOT OPERATED CHECK VALVE,OLD,874.000,0.9526,0.0474
MODULAR PILOT OPERATED CHECK VALVE,OLD,911.000,0.9500,0.0500
MODULAR PILOT OPERATED CHECK VALVE,OLD,928.000,0.9474,0.0526
MODULAR PILOT OPERATED CHECK VALVE,OLD,929.000,0.9447,0.0553
MODULAR PILOT OPERATED CHECK VALVE,OLD,974.000,0.9447,0.0553
MODULAR PILOT OPERATED CHECK VALVE,결합,0.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,결합,7.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,결합,21.000,1.0000,0.0000
MODULAR PILOT OPERATED CHECK VALVE,결합,32.000,0.9984,0.0016
MODULAR PILOT OPERATED CHECK VALVE,결합,42.000,0.9969,0.0031
MODULAR PILOT OPERATED CHECK VALVE,결합,195.000,0.9953,0.0047
MODULAR PILOT OPERATED CHECK VALVE,결합,420.000,0.9953,0.0047
MODULAR PILOT OPERATED CHECK VALVE,결합,534.000,0.9953,0.0047
MODULAR PILOT OPERATED CHECK VALVE,결합,692.000,0.9935,0.0065
MODULAR PILOT OPERATED CHECK VALVE,결합,753.000,0.9916,0.0084
MODULAR PILOT OPERATED CHECK VALVE,결합,759.000,0.9898,0.0102
MODULAR PILOT OPERATED CHECK VALVE,결합,762.000,0.9879,0.0121
MODULAR PILOT OPERATED CHECK VALVE,결합,775.000,0.9860,0.0140
MODULAR PILOT OPERATED CHECK VALVE,결합,778.000,0.9842,0.0158
MODULAR PILOT OPERATED CHECK VALVE,결합,792.000,0.9823,0.0177
MODULAR PILOT OPERATED CHECK VALVE,결합,793.000,0.9805,0.0195
MODULAR PILOT OPERATED CHECK VALVE,결합,818.000,0.9786,0.0214
MODULAR PILOT OPERATED CHECK VALVE,결합,819.000,0.9767,0.0233
MODULAR PILOT OPERATED CHECK VALVE,결합,825.000,0.9749,0.0251
MODULAR PILOT OPERATED CHECK VALVE,결합,834.000,0.9730,0.0270
MODULAR PILOT OPERATED CHECK VALVE,결합,866.000,0.9711,0.0289
MODULAR PILOT OPERATED CHECK VALVE,결합,871.000,0.9693,0.0307
MODULAR PILOT OPERATED CHECK VALVE,결합,874.000,0.9674,0.0326
MODULAR PILOT OPERATED CHECK VALVE,결합,900.000,0.9674,0.0326
MODULAR PILOT OPERATED CHECK VALVE,결합,911.000,0.9652,0.0348
MODULAR PILOT OPERATED CHECK VALVE,결합,928.000,0.9630,0.0370
MODULAR PILOT OPERATED CHECK VALVE,결합,929.000,0.9608,0.0392
MODULAR PILOT OPERATED CHECK VALVE,결합,974.000,0.9608,0.0392
NON SHOCK CYLINDER,NEW,0.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,7.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,21.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,195.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,420.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,534.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,900.000,1.0000,0.0000
NON SHOCK CYLINDER,NEW,974.000,1.0000,0.0000
NON SHOCK CYLINDER,OLD,0.000,1.0000,0.0000
NON SHOCK CYLINDER,OLD,11.000,0.9971,0.0029
NON SHOCK CYLINDER,OLD,260.000,0.9942,0.0058
NON SHOCK CYLINDER,OLD,566.000,0.9913,0.0087
NON SHOCK CYLINDER,OLD,570.000,0.9884,0.0116
NON SHOCK CYLINDER,OLD,619.000,0.9855,0.0145
NON SHOCK CYLINDER,OLD,629.000,0.9827,0.0173
NON SHOCK CYLINDER,OLD,630.000,0.9798,0.0202
NON SHOCK CYLINDER,OLD,645.000,0.9769,0.0231
NON SHOCK CYLINDER,OLD,837.000,0.9740,0.0260
NON SHOCK CYLINDER,OLD,840.000,0.9711,0.0289
NON SHOCK CYLINDER,OLD,847.000,0.9682,0.0318
NON SHOCK CYLINDER,OLD,879.000,0.9653,0.0347
NON SHOCK CYLINDER,OLD,922.000,0.9624,0.0376
NON SHOCK CYLINDER,OLD,974.000,0.9624,0.0376
NON SHOCK CYLINDER,결합,0.000,1.0000,0.0000
NON SHOCK CYLINDER,결합,7.000,1.0000,0.0000
NON SHOCK CYLINDER,결합,11.000,0.9984,0.0016
NON SHOCK CYLINDER,결합,21.000,0.9984,0.0016
NON SHOCK CYLINDER,결합,195.000,0.9984,0.0016
NON SHOCK CYLINDER,결합,260.000,0.9967,0.0033
NON SHOCK CYLINDER,결합,420.000,0.9967,0.0033
NON SHOCK CYLINDER,결합,534.000,0.9967,0.0033
NON SHOCK CYLINDER,결합,566.000,0.9947,0.0053
NON SHOCK CYLINDER,결합,570.000,0.9927,0.0073
NON SHOCK CYLINDER,결합,619.000,0.9907,0.0093
NON SHOCK CYLINDER,결합,629.000,0.9887,0.0113
NON SHOCK CYLINDER,결합,630.000,0.9867,0.0133
NON SHOCK CYLINDER,결합,645.000,0.9847,0.0153
NON SHOCK CYLINDER,결합,837.000,0.9827,0.0173
NON SHOCK CYLINDER,결합,840.000,0.9807,0.0193
NON SHOCK CYLINDER,결합,847.000,0.9787,0.0213
NON SHOCK CYLINDER,결합,879.000,0.9767,0.0233
NON SHOCK CYLINDER,결합,900.000,0.9767,0.0233
NON SHOCK CYLINDER,결합,922.000,0.9743,0.0257
NON SHOCK CYLINDER,결합,974.000,0.9743,0.0257
OIL FILTER,NEW,0.000,1.0000,0.0000
OIL FILTER,NEW,7.000,1.0000,0.0000
OIL FILTER,NEW,21.000,1.0000,0.0000
OIL FILTER,NEW,195.000,1.0000,0.0000
OIL FILTER,NEW,420.000,1.0000,0.0000
OIL FILTER,NEW,534.000,1.0000,0.0000
OIL FILTER,NEW,900.000,1.0000,0.0000
OIL FILTER,NEW,974.000,1.0000,0.0000
OIL FILTER,OLD,0.000,1.0000,0.0000
OIL FILTER,OLD,214.000,0.9976,0.0024
OIL FILTER,OLD,708.000,0.9951,0.0049
OIL FILTER,OLD,974.000,0.9951,0.0049
OIL FILTER,결합,0.000,1.0000,0.0000
OIL FILTER,결합,7.000,1.0000,0.0000
OIL FILTER,결합,21.000,1.0000,0.0000
OIL FILTER,결합,195.000,1.0000,0.0000
OIL FILTER,결합,214.000,0.9984,0.0016
OIL FILTER,결합,420.000,0.9984,0.0016
OIL FILTER,결합,534.000,0.9984,0.0016
OIL FILTER,결합,708.000,0.9967,0.0033
OIL FILTER,결합,900.000,0.9967,0.0033
OIL FILTER,결합,974.000,0.9967,0.0033
OIL PUMP,NEW,0.000,1.0000,0.0000
OIL PUMP,NEW,7.000,1.0000,0.0000
OIL PUMP,NEW,21.000,1.0000,0.0000
OIL PUMP,NEW,195.000,1.0000,0.0000
OIL PUMP,NEW,420.000,1.0000,0.0000
OIL PUMP,NEW,534.000,1.0000,0.0000
OIL PUMP,NEW,900.000,1.0000,0.0000
OIL PUMP,NEW,974.000,1.0000,0.0000
OIL PUMP,OLD,0.000,1.0000,0.0000
OIL PUMP,OLD,407.000,0.9975,0.0025
OIL PUMP,OLD,414.000,0.9951,0.0049
OIL PUMP,OLD,518.000,0.9926,0.0074
OIL PUMP,OLD,519.000,0.9901,0.0099
OIL PUMP,OLD,521.000,0.9877,0.0123
OIL PUMP,OLD,599.000,0.9852,0.0148
OIL PUMP,OLD,897.000,0.9828,0.0172
OIL PUMP,OLD,974.000,0.9828,0.0172
OIL PUMP,결합,0.000,1.0000,0.0000
OIL PUMP,결합,7.000,1.0000,0.0000
OIL PUMP,결합,21.000,1.0000,0.0000
OIL PUMP,결합,195.000,1.0000,0.0000
OIL PUMP,결합,407.000,0.9984,0.0016
OIL PUMP,결합,414.000,0.9968,0.0032
OIL PUMP,결합,420.000,0.9968,0.0032
OIL PUMP,결합,518.000,0.9952,0.0048
OIL PUMP,결합,519.000,0.9935,0.0065
OIL PUMP,결합,521.000,0.9918,0.0082
OIL PUMP,결합,534.000,0.9918,0.0082
OIL PUMP,결합,599.000,0.9901,0.0099
OIL PUMP,결합,897.000,0.9883,0.0117
OIL PUMP,결합,900.000,0.9883,0.0117
OIL PUMP,결합,974.000,0.9883,0.0117
OIL SEAL PACKING,NEW,0.000,1.0000,0.0000
OIL SEAL PACKING,NEW,7.000,1.0000,0.0000
OIL SEAL PACKING,NEW,21.000,1.0000,0.0000
OIL SEAL PACKING,NEW,195.000,1.0000,0.0000
OIL SEAL PACKING,NEW,420.000,1.0000,0.0000
OIL SEAL PACKING,NEW,534.000,1.0000,0.0000
OIL SEAL PACKING,NEW,900.000,1.0000,0.0000
OIL SEAL PACKING,NEW,974.000,1.0000,0.0000
OIL SEAL PACKING,OLD,0.000,1.0000,0.0000
OIL SEAL PACKING,OLD,974.000,1.0000,0.0000
OIL SEAL PACKING,결합,0.000,1.0000,0.0000
OIL SEAL PACKING,결합,7.000,1.0000,0.0000
OIL SEAL PACKING,결합,21.000,1.0000,0.0000
OIL SEAL PACKING,결합,195.000,1.0000,0.0000
OIL SEAL PACKING,결합,420.000,1.0000,0.0000
OIL SEAL PACKING,결합,534.000,1.0000,0.0000
OIL SEAL PACKING,결합,900.000,1.0000,0.0000
OIL SEAL PACKING,결합,974.000,1.0000,0.0000
OIL SOLENOID,NEW,0.000,1.0000,0.0000
OIL SOLENOID,NEW,7.000,1.0000,0.0000
OIL SOLENOID,NEW,21.000,1.0000,0.0000
OIL SOLENOID,NEW,195.000,1.0000,0.0000
OIL SOLENOID,NEW,420.000,1.0000,0.0000
OIL SOLENOID,NEW,534.000,1.0000,0.0000
OIL SOLENOID,NEW,900.000,1.0000,0.0000
OIL SOLENOID,NEW,974.000,1.0000,0.0000
OIL SOLENOID,OLD,0.000,1.0000,0.0000
OIL SOLENOID,OLD,974.000,1.0000,0.0000
OIL SOLENOID,결합,0.000,1.0000,0.0000
OIL SOLENOID,결합,7.000,1.0000,0.0000
OIL SOLENOID,결합,21.000,1.0000,0.0000
OIL SOLENOID,결합,195.000,1.0000,0.0000
OIL SOLENOID,결합,420.000,1.0000,0.0000
OIL SOLENOID,결합,534.000,1.0000,0.0000
OIL SOLENOID,결합,900.000,1.0000,0.0000
OIL SOLENOID,결합,974.000,1.0000,0.0000
O-RING,NEW,0.000,1.0000,0.0000
O-RING,NEW,7.000,1.0000,0.0000
O-RING,NEW,21.000,1.0000,0.0000
O-RING,NEW,195.000,1.0000,0.0000
O-RING,NEW,420.000,1.0000,0.0000
O-RING,NEW,534.000,1.0000,0.0000
O-RING,NEW,712.000,0.9937,0.0063
O-RING,NEW,900.000,0.9937,0.0063
O-RING,NEW,974.000,0.9937,0.0063
O-RING,OLD,0.000,1.0000,0.0000
O-RING,OLD,9.000,0.9930,0.0070
O-RING,OLD,75.000,0.9884,0.0116
O-RING,OLD,103.000,0.9860,0.0140
O-RING,OLD,110.000,0.9814,0.0186
O-RING,OLD,128.000,0.9791,0.0209
O-RING,OLD,134.000,0.9767,0.0233
O-RING,OLD,143.000,0.9744,0.0256
O-RING,OLD,147.000,0.9721,0.0279
O-RING,OLD,151.000,0.9698,0.0302
O-RING,OLD,164.000,0.9674,0.0326
O-RING,OLD,171.000,0.9628,0.0372
O-RING,OLD,184.000,0.9605,0.0395
O-RING,OLD,230.000,0.9442,0.0558
O-RING,OLD,232.000,0.9419,0.0581
O-RING,OLD,239.000,0.9395,0.0605
O-RING,OLD,266.000,0.9349,0.0651
O-RING,OLD,435.000,0.9326,0.0674
O-RING,OLD,494.000,0.9302,0.0698
O-RING,OLD,611.000,0.9163,0.0837
O-RING,OLD,662.000,0.9140,0.0860
O-RING,OLD,695.000,0.9116,0.0884
O-RING,OLD,761.000,0.9093,0.0907
O-RING,OLD,789.000,0.9047,0.0953
O-RING,OLD,813.000,0.9023,0.0977
O-RING,OLD,822.000,0.8977,0.1023
O-RING,OLD,841.000,0.8953,0.1047
O-RING,OLD,843.000,0.8930,0.1070
O-RING,OLD,846.000,0.8907,0.1093
O-RING,OLD,848.000,0.8884,0.1116
O-RING,OLD,849.000,0.8860,0.1140
O-RING,OLD,850.000,0.8837,0.1163
O-RING,OLD,863.000,0.8791,0.1209
O-RING,OLD,874.000,0.8767,0.1233
O-RING,OLD,875.000,0.8744,0.1256
O-RING,OLD,879.000,0.8721,0.1279
O-RING,OLD,884.000,0.8674,0.1326
O-RING,OLD,888.000,0.8651,0.1349
O-RING,OLD,902.000,0.8628,0.1372
O-RING,OLD,916.000,0.8581,0.1419
O-RING,OLD,918.000,0.8558,0.1442
O-RING,OLD,921.000,0.8512,0.1488
O-RING,OLD,923.000,0.8488,0.1512
O-RING,OLD,924.000,0.8465,0.1535
O-RING,OLD,929.000,0.8442,0.1558
O-RING,OLD,933.000,0.8419,0.1581
O-RING,OLD,934.000,0.8395,0.1605
O-RING,OLD,950.000,0.8372,0.1628
O-RING,OLD,960.000,0.8326,0.1674
O-RING,OLD,974.000,0.8326,0.1674
O-RING,결합,0.000,1.0000,0.0000
O-RING,결합,7.000,1.0000,0.0000
O-RING,결합,9.000,0.9959,0.0041
O-RING,결합,21.000,0.9959,0.0041
O-RING,결합,75.000,0.9930,0.0070
O-RING,결합,103.000,0.9915,0.0085
O-RING,결합,110.000,0.9887,0.0113
O-RING,결합,128.000,0.9872,0.0128
O-RING,결합,134.000,0.9858,0.0142
O-RING,결합,143.000,0.9843,0.0157
O-RING,결합,147.000,0.9829,0.0171
O-RING,결합,151.000,0.9815,0.0185
O-RING,결합,164.000,0.9800,0.0200
O-RING,결합,171.000,0.9771,0.0229
O-RING,결합,184.000,0.9757,0.0243
O-RING,결합,195.000,0.9757,0.0243
O-RING,결합,230.000,0.9650,0.0350
O-RING,결합,232.000,0.9635,0.0365
O-RING,결합,239.000,0.9620,0.0380
O-RING,결합,266.000,0.9589,0.0411
O-RING,결합,420.000,0.9589,0.0411
O-RING,결합,435.000,0.9573,0.0427
O-RING,결합,494.000,0.9557,0.0443
O-RING,결합,534.000,0.9557,0.0443
O-RING,결합,611.000,0.9454,0.0546
O-RING,결합,662.000,0.9437,0.0563
O-RING,결합,695.000,0.9420,0.0580
O-RING,결합,712.000,0.9403,0.0597
O-RING,결합,761.000,0.9386,0.0614
O-RING,결합,789.000,0.9352,0.0648
O-RING,결합,813.000,0.9335,0.0665
O-RING,결합,822.000,0.9301,0.0699
O-RING,결합,841.000,0.9283,0.0717
O-RING,결합,843.000,0.9266,0.0734
O-RING,결합,846.000,0.9249,0.0751
O-RING,결합,848.000,0.9232,0.0768
O-RING,결합,849.000,0.9215,0.0785
O-RING,결합,850.000,0.9198,0.0802
O-RING,결합,863.000,0.9164,0.0836
O-RING,결합,874.000,0.9147,0.0853
O-RING,결합,875.000,0.9130,0.0870
O-RING,결합,879.000,0.9112,0.0888
O-RING,결합,884.000,0.9078,0.0922
O-RING,결합,888.000,0.9061,0.0939
O-RING,결합,900.000,0.9061,0.0939
O-RING,결합,902.000,0.9041,0.0959
O-RING,결합,916.000,0.9001,0.0999
O-RING,결합,918.000,0.8981,0.1019
O-RING,결합,921.000,0.8941,0.1059
O-RING,결합,923.000,0.8921,0.1079
O-RING,결합,924.000,0.8900,0.1100
O-RING,결합,929.000,0.8880,0.1120
O-RING,결합,933.000,0.8860,0.1140
O-RING,결합,934.000,0.8840,0.1160
O-RING,결합,950.000,0.8820,0.1180
O-RING,결합,960.000,0.8780,0.1220
O-RING,결합,974.000,0.8780,0.1220
PACKING FOR CYLINDER,NEW,0.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,7.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,21.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,195.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,420.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,534.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,900.000,1.0000,0.0000
PACKING FOR CYLINDER,NEW,974.000,1.0000,0.0000
PACKING FOR CYLINDER,OLD,0.000,1.0000,0.0000
PACKING FOR CYLINDER,OLD,55.000,0.9971,0.0029
PACKING FOR CYLINDER,OLD,81.000,0.9942,0.0058
PACKING FOR CYLINDER,OLD,86.000,0.9913,0.0087
PACKING FOR CYLINDER,OLD,112.000,0.9883,0.0117
PACKING FOR CYLINDER,OLD,128.000,0.9854,0.0146
PACKING FOR CYLINDER,OLD,133.000,0.9825,0.0175
PACKING FOR CYLINDER,OLD,160.000,0.9796,0.0204
PACKING FOR CYLINDER,OLD,190.000,0.9767,0.0233
PACKING FOR CYLINDER,OLD,211.000,0.9738,0.0262
PACKING FOR CYLINDER,OLD,263.000,0.9708,0.0292
PACKING FOR CYLINDER,OLD,418.000,0.9679,0.0321
PACKING FOR CYLINDER,OLD,424.000,0.9650,0.0350
PACKING FOR CYLINDER,OLD,451.000,0.9621,0.0379
PACKING FOR CYLINDER,OLD,559.000,0.9592,0.0408
PACKING FOR CYLINDER,OLD,589.000,0.9563,0.0437
PACKING FOR CYLINDER,OLD,591.000,0.9534,0.0466
PACKING FOR CYLINDER,OLD,663.000,0.9504,0.0496
PACKING FOR CYLINDER,OLD,692.000,0.9475,0.0525
PACKING FOR CYLINDER,OLD,698.000,0.9446,0.0554
PACKING FOR CYLINDER,OLD,707.000,0.9417,0.0583
PACKING FOR CYLINDER,OLD,711.000,0.9388,0.0612
PACKING FOR CYLINDER,OLD,713.000,0.9359,0.0641
PACKING FOR CYLINDER,OLD,743.000,0.9329,0.0671
PACKING FOR CYLINDER,OLD,750.000,0.9300,0.0700
PACKING FOR CYLINDER,OLD,756.000,0.9271,0.0729
PACKING FOR CYLINDER,OLD,763.000,0.9242,0.0758
PACKING FOR CYLINDER,OLD,787.000,0.9213,0.0787
PACKING FOR CYLINDER,OLD,797.000,0.9184,0.0816
PACKING FOR CYLINDER,OLD,799.000,0.9155,0.0845
PACKING FOR CYLINDER,OLD,807.000,0.9125,0.0875
PACKING FOR CYLINDER,OLD,810.000,0.9067,0.0933
PACKING FOR CYLINDER,OLD,812.000,0.9038,0.0962
PACKING FOR CYLINDER,OLD,823.000,0.9009,0.0991
PACKING FOR CYLINDER,OLD,830.000,0.8980,0.1020
PACKING FOR CYLINDER,OLD,840.000,0.8950,0.1050
PACKING FOR CYLINDER,OLD,841.000,0.8921,0.1079
PACKING FOR CYLINDER,OLD,864.000,0.8892,0.1108
PACKING FOR CYLINDER,OLD,885.000,0.8834,0.1166
PACKING FOR CYLINDER,OLD,891.000,0.8805,0.1195
PACKING FOR CYLINDER,OLD,894.000,0.8776,0.1224
PACKING FOR CYLINDER,OLD,912.000,0.8746,0.1254
PACKING FOR CYLINDER,OLD,922.000,0.8717,0.1283
PACKING FOR CYLINDER,OLD,974.000,0.8717,0.1283
PACKING FOR CYLINDER,결합,0.000,1.0000,0.0000
PACKING FOR CYLINDER,결합,7.000,1.0000,0.0000
PACKING FOR CYLINDER,결합,21.000,1.0000,0.0000
PACKING FOR CYLINDER,결합,55.000,0.9983,0.0017
PACKING FOR CYLINDER,결합,81.000,0.9967,0.0033
PACKING FOR CYLINDER,결합,86.000,0.9950,0.0050
PACKING FOR CYLINDER,결합,112.000,0.9934,0.0066
PACKING FOR CYLINDER,결합,128.000,0.9917,0.0083
PACKING FOR CYLINDER,결합,133.000,0.9900,0.0100
PACKING FOR CYLINDER,결합,160.000,0.9884,0.0116
PACKING FOR CYLINDER,결합,190.000,0.9867,0.0133
PACKING FOR CYLINDER,결합,195.000,0.9867,0.0133
PACKING FOR CYLINDER,결합,211.000,0.9850,0.0150
PACKING FOR CYLINDER,결합,263.000,0.9832,0.0168
PACKING FOR CYLINDER,결합,418.000,0.9814,0.0186
PACKING FOR CYLINDER,결합,420.000,0.9814,0.0186
PACKING FOR CYLINDER,결합,424.000,0.9795,0.0205
PACKING FOR CYLINDER,결합,451.000,0.9777,0.0223
PACKING FOR CYLINDER,결합,534.000,0.9777,0.0223
PACKING FOR CYLINDER,결합,559.000,0.9756,0.0244
PACKING FOR CYLINDER,결합,589.000,0.9736,0.0264
PACKING FOR CYLINDER,결합,591.000,0.9716,0.0284
PACKING FOR CYLINDER,결합,663.000,0.9696,0.0304
PACKING FOR CYLINDER,결합,692.000,0.9676,0.0324
PACKING FOR CYLINDER,결합,698.000,0.9656,0.0344
PACKING FOR CYLINDER,결합,707.000,0.9635,0.0365
PACKING FOR CYLINDER,결합,711.000,0.9615,0.0385
PACKING FOR CYLINDER,결합,713.000,0.9595,0.0405
PACKING FOR CYLINDER,결합,743.000,0.9575,0.0425
PACKING FOR CYLINDER,결합,750.000,0.9555,0.0445
PACKING FOR CYLINDER,결합,756.000,0.9535,0.0465
PACKING FOR CYLINDER,결합,763.000,0.9515,0.0485
PACKING FOR CYLINDER,결합,787.000,0.9494,0.0506
PACKING FOR CYLINDER,결합,797.000,0.9474,0.0526
PACKING FOR CYLINDER,결합,799.000,0.9454,0.0546
PACKING FOR CYLINDER,결합,807.000,0.9434,0.0566
PACKING FOR CYLINDER,결합,810.000,0.9394,0.0606
PACKING FOR CYLINDER,결합,812.000,0.9373,0.0627
PACKING FOR CYLINDER,결합,823.000,0.9353,0.0647
PACKING FOR CYLINDER,결합,830.000,0.9333,0.0667
PACKING FOR CYLINDER,결합,840.000,0.9313,0.0687
PACKING FOR CYLINDER,결합,841.000,0.9293,0.0707
PACKING FOR CYLINDER,결합,864.000,0.9273,0.0727
PACKING FOR CYLINDER,결합,885.000,0.9232,0.0768
PACKING FOR CYLINDER,결합,891.000,0.9212,0.0788
PACKING FOR CYLINDER,결합,894.000,0.9192,0.0808
PACKING FOR CYLINDER,결합,900.000,0.9192,0.0808
PACKING FOR CYLINDER,결합,912.000,0.9168,0.0832
PACKING FOR CYLINDER,결합,922.000,0.9143,0.0857
PACKING FOR CYLINDER,결합,974.000,0.9143,0.0857
PILOT LAMP,NEW,0.000,1.0000,0.0000
PILOT LAMP,NEW,7.000,1.0000,0.0000
PILOT LAMP,NEW,21.000,1.0000,0.0000
PILOT LAMP,NEW,99.000,0.9705,0.0295
PILOT LAMP,NEW,195.000,0.9705,0.0295
PILOT LAMP,NEW,420.000,0.9705,0.0295
PILOT LAMP,NEW,534.000,0.9705,0.0295
PILOT LAMP,NEW,900.000,0.9705,0.0295
PILOT LAMP,NEW,974.000,0.9705,0.0295
PILOT LAMP,OLD,0.000,1.0000,0.0000
PILOT LAMP,OLD,2.000,0.9976,0.0024
PILOT LAMP,OLD,9.000,0.9903,0.0097
PILOT LAMP,OLD,140.000,0.9782,0.0218
PILOT LAMP,OLD,711.000,0.9757,0.0243
PILOT LAMP,OLD,974.000,0.9757,0.0243
PILOT LAMP,결합,0.000,1.0000,0.0000
PILOT LAMP,결합,2.000,0.9986,0.0014
PILOT LAMP,결합,7.000,0.9986,0.0014
PILOT LAMP,결합,9.000,0.9944,0.0056
PILOT LAMP,결합,21.000,0.9944,0.0056
PILOT LAMP,결합,99.000,0.9827,0.0173
PILOT LAMP,결합,140.000,0.9754,0.0246
PILOT LAMP,결합,195.000,0.9754,0.0246
PILOT LAMP,결합,420.000,0.9754,0.0246
PILOT LAMP,결합,534.000,0.9754,0.0246
PILOT LAMP,결합,711.000,0.9736,0.0264
PILOT LAMP,결합,900.000,0.9736,0.0264
PILOT LAMP,결합,974.000,0.9736,0.0264
PILOT OPERATED CHECK VALVE,NEW,0.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,NEW,7.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,NEW,21.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,NEW,195.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,NEW,420.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,NEW,534.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,NEW,892.000,0.9936,0.0064
PILOT OPERATED CHECK VALVE,NEW,900.000,0.9936,0.0064
PILOT OPERATED CHECK VALVE,NEW,974.000,0.9936,0.0064
PILOT OPERATED CHECK VALVE,OLD,0.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,OLD,974.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,0.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,7.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,21.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,195.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,420.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,534.000,1.0000,0.0000
PILOT OPERATED CHECK VALVE,결합,892.000,0.9983,0.0017
PILOT OPERATED CHECK VALVE,결합,900.000,0.9983,0.0017
PILOT OPERATED CHECK VALVE,결합,974.000,0.9983,0.0017
